time_sec,target_temp,current_temp,error,controller_output,controller_output_percent,duty_cnt,duty_percent,state,state_name,status_word,kp,ki
28.52580952644348,80.0,80.42337036132812,0.0,0.46009939908981323,46.00993990898132,46009,46.009,1,RUN,1,0.055,0.0003
29.00907254219055,80.0,80.41226959228516,0.0,0.4600696861743927,46.00696861743927,46006,46.006,1,RUN,1,0.055,0.0003
29.49340271949768,80.0,80.40052032470703,0.0,0.4601007103919983,46.01007103919983,46010,46.01,1,RUN,1,0.055,0.0003
29.977732181549072,80.0,80.3888931274414,0.0,0.46015065908432007,46.01506590843201,46015,46.015,1,RUN,1,0.055,0.0003
30.46206259727478,80.0,80.38007354736328,0.0,0.4601806104183197,46.01806104183197,46018,46.018,1,RUN,1,0.055,0.0003
30.96201801300049,80.0,80.36990356445312,0.0,0.46018698811531067,46.01869881153107,46018,46.018,1,RUN,1,0.055,0.0003
31.44634771347046,80.0,80.36070251464844,0.0,0.46015387773513794,46.015387773513794,46015,46.015,1,RUN,1,0.055,0.0003
31.946300506591797,80.0,80.35227966308594,0.0,0.4600883722305298,46.00883722305298,46008,46.008,1,RUN,1,0.055,0.0003
32.44625544548035,80.0,80.34429168701172,0.0,0.4600074291229248,46.00074291229248,46000,46.0,1,RUN,1,0.055,0.0003
32.930585861206055,80.0,80.3364486694336,0.0,0.459927499294281,45.9927499294281,45992,45.992,1,RUN,1,0.055,0.0003
33.41491508483887,80.0,80.32854461669922,0.0,0.45986101031303406,45.986101031303406,45986,45.986,1,RUN,1,0.055,0.0003
33.914870738983154,80.0,80.32051849365234,0.0,0.4598131775856018,45.98131775856018,45981,45.981,1,RUN,1,0.055,0.0003
34.399200201034546,80.0,80.31244659423828,0.0,0.4597816467285156,45.97816467285156,45978,45.978,1,RUN,1,0.055,0.0003
34.88353157043457,80.0,80.30442810058594,0.0,0.45976006984710693,45.97600698471069,45976,45.976,1,RUN,1,0.055,0.0003
35.367860555648804,80.0,80.2966079711914,0.0,0.4597408175468445,45.97408175468445,45974,45.974,1,RUN,1,0.055,0.0003
35.86781549453735,80.0,80.2890625,0.0,0.45971837639808655,45.971837639808655,45971,45.971,1,RUN,1,0.055,0.0003
36.36776876449585,80.0,80.28182983398438,0.0,0.4596903324127197,45.96903324127197,45969,45.969,1,RUN,1,0.055,0.0003
36.86298751831055,80.0,80.27625274658203,0.0,0.45966389775276184,45.966389775276184,45966,45.966,1,RUN,1,0.055,0.0003
37.35148024559021,80.0,80.26950073242188,0.0,0.4596274793148041,45.96274793148041,45962,45.962,1,RUN,1,0.055,0.0003
37.83581185340881,80.0,80.2629623413086,0.0,0.459588885307312,45.9588885307312,45958,45.958,1,RUN,1,0.055,0.0003
38.335766077041626,80.0,80.2565689086914,0.0,0.4595516324043274,45.95516324043274,45955,45.955,1,RUN,1,0.055,0.0003
38.78884840011597,80.0,80.25028228759766,0.0,0.45951715111732483,45.95171511173248,45951,45.951,1,RUN,1,0.055,0.0003
39.273179054260254,80.0,80.24409484863281,0.0,0.45948705077171326,45.948705077171326,45948,45.948,1,RUN,1,0.055,0.0003
39.74188470840454,80.0,80.23922729492188,0.0,0.4594648778438568,45.94648778438568,45946,45.946,1,RUN,1,0.055,0.0003
40.210590839385986,80.0,80.23326110839844,0.0,0.4594394564628601,45.94394564628601,45943,45.943,1,RUN,1,0.055,0.0003
