time_sec,target_temp,current_temp,error,controller_output,controller_output_percent,duty_cnt,duty_percent,state,state_name,status_word,kp,ki
38.899399518966675,80.0,76.74356079101562,3.2611160278320312,0.43685218691825867,43.68521869182587,43685,43.685,1,RUN,1,0.055,0.0003
39.789050817489624,80.0,76.81229400634766,3.1923599243164062,0.4372313618659973,43.72313618659973,43723,43.723,1,RUN,1,0.055,0.0003
40.254303216934204,80.0,76.84983825683594,3.1574630737304688,0.4374071955680847,43.74071955680847,43740,43.74,1,RUN,1,0.055,0.0003
40.72154474258423,80.0,76.88684844970703,3.121978759765625,0.4376216530799866,43.76216530799866,43762,43.762,1,RUN,1,0.055,0.0003
41.201838970184326,80.0,76.91610717773438,3.0880355834960938,0.4379895329475403,43.79895329475403,43798,43.798,1,RUN,1,0.055,0.0003
41.66787338256836,80.0,76.95193481445312,3.0534896850585938,0.438207745552063,43.8207745552063,43820,43.82,1,RUN,1,0.055,0.0003
42.1388144493103,80.0,76.98741149902344,3.0211563110351562,0.43843379616737366,43.843379616737366,43843,43.843,1,RUN,1,0.055,0.0003
42.609288454055786,80.0,77.01603698730469,2.9883041381835938,0.4386996030807495,43.86996030807495,43869,43.869,1,RUN,1,0.055,0.0003
43.06648278236389,80.0,77.05158996582031,2.95379638671875,0.43885087966918945,43.885087966918945,43885,43.885,1,RUN,1,0.055,0.0003
43.54572343826294,80.0,77.0867919921875,2.919921875,0.4390137195587158,43.90137195587158,43901,43.901,1,RUN,1,0.055,0.0003
44.049736738204956,80.0,77.1213150024414,2.885406494140625,0.4392051696777344,43.92051696777344,43920,43.92,1,RUN,1,0.055,0.0003
44.53794455528259,80.0,77.15515899658203,2.85247802734375,0.4394592046737671,43.94592046737671,43945,43.945,1,RUN,1,0.055,0.0003
45.02731990814209,80.0,77.18848419189453,2.8213424682617188,0.43970340490341187,43.97034049034119,43970,43.97,1,RUN,1,0.055,0.0003
45.50025153160095,80.0,77.2146987915039,2.7892913818359375,0.4398752748966217,43.98752748966217,43987,43.987,1,RUN,1,0.055,0.0003
45.97205424308777,80.0,77.24713897705078,2.7578277587890625,0.4400581419467926,44.00581419467926,44005,44.005,1,RUN,1,0.055,0.0003
46.45275521278381,80.0,77.27913665771484,2.7261123657226562,0.44028788805007935,44.028788805007935,44028,44.028,1,RUN,1,0.055,0.0003
46.99951648712158,80.0,77.31085968017578,2.6929779052734375,0.4405783712863922,44.05783712863922,44057,44.057,1,RUN,1,0.055,0.0003
47.48359560966492,80.0,77.34239196777344,2.6614456176757812,0.4407709836959839,44.07709836959839,44074,44.074,1,RUN,1,0.055,0.0003
47.99939799308777,80.0,77.37358856201172,2.6295318603515625,0.44099926948547363,44.09992694854736,44096,44.096,1,RUN,1,0.055,0.0003
48.470288038253784,80.0,77.40453338623047,2.601318359375,0.44117316603660583,44.11731660366058,44117,44.117,1,RUN,1,0.055,0.0003
48.95150899887085,80.0,77.43519592285156,2.5706024169921875,0.4413451552391052,44.13451552391052,44134,44.134,1,RUN,1,0.055,0.0003
49.42497634887695,80.0,77.46546936035156,2.5417938232421875,0.4415242075920105,44.15242075920105,44152,44.152,1,RUN,1,0.055,0.0003
49.88523864746094,80.0,77.48931884765625,2.51519775390625,0.4417297840118408,44.17297840118408,44172,44.172,1,RUN,1,0.055,0.0003
50.389103174209595,80.0,77.51889038085938,2.4849777221679688,0.44186726212501526,44.186726212501526,44186,44.186,1,RUN,1,0.055,0.0003
50.85806369781494,80.0,77.54805755615234,2.4574966430664062,0.44206058979034424,44.206058979034424,44206,44.206,1,RUN,1,0.055,0.0003
51.33911752700806,80.0,77.57672119140625,2.4300765991210938,0.44223830103874207,44.22383010387421,44223,44.223,1,RUN,1,0.055,0.0003
51.926108837127686,80.0,77.61052703857422,2.3963546752929688,0.44255560636520386,44.255560636520386,44255,44.255,1,RUN,1,0.055,0.0003
52.80593252182007,80.0,77.65541076660156,2.350006103515625,0.4428538680076599,44.28538680076599,44285,44.285,1,RUN,1,0.055,0.0003
53.37781023979187,80.0,77.6890640258789,2.3153152465820312,0.4430452585220337,44.30452585220337,44304,44.304,1,RUN,1,0.055,0.0003
53.91109824180603,80.0,77.72213745117188,2.2860260009765625,0.44329726696014404,44.329726696014404,44329,44.329,1,RUN,1,0.055,0.0003
54.416123390197754,80.0,77.7438735961914,2.258758544921875,0.44343268871307373,44.34326887130737,44343,44.343,1,RUN,1,0.055,0.0003
54.88921356201172,80.0,77.77054595947266,2.232696533203125,0.4435480833053589,44.35480833053589,44352,44.352,1,RUN,1,0.055,0.0003
55.35766100883484,80.0,77.79674530029297,2.208251953125,0.4436688721179962,44.36688721179962,44366,44.366,1,RUN,1,0.055,0.0003
55.844481229782104,80.0,77.8223648071289,2.1837081909179688,0.4438338279724121,44.38338279724121,44383,44.383,1,RUN,1,0.055,0.0003
56.311208724975586,80.0,77.84259796142578,2.1600570678710938,0.444031298160553,44.4031298160553,44403,44.403,1,RUN,1,0.055,0.0003
56.79454040527344,80.0,77.86742401123047,2.1363296508789062,0.4442080557346344,44.42080557346344,44420,44.42,1,RUN,1,0.055,0.0003
57.26570272445679,80.0,77.89213562011719,2.1116180419921875,0.4443778097629547,44.43778097629547,44437,44.437,1,RUN,1,0.055,0.0003
57.733524799346924,80.0,77.91667938232422,2.0895538330078125,0.4445505142211914,44.45505142211914,44455,44.455,1,RUN,1,0.055,0.0003
