time_sec,target_temp,current_temp,error,u_ctrl,u_percent,duty_cnt,duty_percent,state,state_name,status_word
18.651475429534912,80.0,78.0128173828125,2.8351211547851562,1.0,100.0,100000,100.0,1,RUN,1
18.857149362564087,80.0,79.67703247070312,1.14984130859375,1.0,100.0,100000,100.0,1,RUN,1
19.0657958984375,80.0,82.09614562988281,-1.299896240234375,0.0,0.0,0,0.0,1,RUN,1
19.27672839164734,80.0,83.65892028808594,-2.8824462890625,0.0,0.0,0,0.0,1,RUN,1
19.483385801315308,80.0,85.182861328125,-4.425682067871094,0.0,0.0,0,0.0,1,RUN,1
19.687265396118164,80.0,86.6689453125,-5.930580139160156,0.0,0.0,0,0.0,1,RUN,1
19.890204191207886,80.0,88.11811065673828,-7.3980865478515625,0.0,0.0,0,0.0,1,RUN,1
20.093834161758423,80.0,88.03126525878906,-8.829132080078125,0.0,0.0,0,0.0,1,RUN,1
20.308957815170288,80.0,86.46533966064453,-7.243377685546875,0.0,0.0,0,0.0,1,RUN,1
20.524293899536133,80.0,84.93830871582031,-5.697021484375,0.0,0.0,0,0.0,1,RUN,1
20.740612030029297,80.0,83.44921875,-4.189079284667969,0.0,0.0,0,0.0,1,RUN,1
20.947428464889526,80.0,81.99712371826172,-2.7186050415039062,0.0,0.0,0,0.0,1,RUN,1
21.15158462524414,80.0,80.58110046386719,-1.2846603393554688,0.0,0.0,0,0.0,1,RUN,1
21.35639214515686,80.0,79.20025634765625,0.1136627197265625,1.0,100.0,100000,100.0,1,RUN,1
21.57446312904358,80.0,77.19304656982422,2.1462860107421875,1.0,100.0,100000,100.0,1,RUN,1
21.775120973587036,80.0,75.89637756347656,3.4593658447265625,1.0,100.0,100000,100.0,1,RUN,1
21.99065113067627,80.0,74.63191986083984,4.739830017089844,1.0,100.0,100000,100.0,1,RUN,1
22.19306254386902,80.0,73.39888000488281,5.9884796142578125,1.0,100.0,100000,100.0,1,RUN,1
22.39619016647339,80.0,73.69647216796875,7.206108093261719,1.0,100.0,100000,100.0,1,RUN,1
22.606494665145874,80.0,75.46792602539062,5.4122314453125,1.0,100.0,100000,100.0,1,RUN,1
22.808366775512695,80.0,77.19535827636719,3.6629257202148438,1.0,100.0,100000,100.0,1,RUN,1
23.012709140777588,80.0,78.8798828125,1.9570846557617188,1.0,100.0,100000,100.0,1,RUN,1
23.21545648574829,80.0,80.52255249023438,0.29361724853515625,1.0,100.0,100000,100.0,1,RUN,1
23.416364431381226,80.0,82.1244125366211,-1.328521728515625,0.0,0.0,0,0.0,1,RUN,1
23.623172283172607,80.0,83.68647766113281,-2.9103546142578125,0.0,0.0,0,0.0,1,RUN,1
23.83654546737671,80.0,85.2097396850586,-4.4528961181640625,0.0,0.0,0,0.0,1,RUN,1
24.043031454086304,80.0,86.69515228271484,-5.957115173339844,0.0,0.0,0,0.0,1,RUN,1
24.256351947784424,80.0,88.14366912841797,-7.4239654541015625,0.0,0.0,0,0.0,1,RUN,1
24.463006734848022,80.0,87.26799774169922,-8.056198120117188,0.0,0.0,0,0.0,1,RUN,1
24.67427945137024,80.0,85.72102355957031,-6.489646911621094,0.0,0.0,0,0.0,1,RUN,1
24.87708067893982,80.0,84.21248626708984,-4.962013244628906,0.0,0.0,0,0.0,1,RUN,1
25.079177618026733,80.0,82.74142456054688,-3.4723281860351562,0.0,0.0,0,0.0,1,RUN,1
25.290870428085327,80.0,81.30691528320312,-2.0196609497070312,0.0,0.0,0,0.0,1,RUN,1
25.49440336227417,80.0,79.90804290771484,-0.6030807495117188,0.0,0.0,0,0.0,1,RUN,1
25.698240995407104,80.0,78.5439224243164,0.7783050537109375,1.0,100.0,100000,100.0,1,RUN,1
25.907577991485596,80.0,77.21369171142578,2.1253738403320312,1.0,100.0,100000,100.0,1,RUN,1
26.110400676727295,80.0,75.91651153564453,3.4389801025390625,1.0,100.0,100000,100.0,1,RUN,1
26.31417441368103,80.0,74.65155792236328,4.719940185546875,1.0,100.0,100000,100.0,1,RUN,1
26.523367881774902,80.0,73.41802978515625,5.969085693359375,1.0,100.0,100000,100.0,1,RUN,1
26.727251291275024,80.0,73.71514892578125,7.18719482421875,1.0,100.0,100000,100.0,1,RUN,1
26.929924249649048,80.0,75.48612976074219,5.393791198730469,1.0,100.0,100000,100.0,1,RUN,1
27.14091157913208,80.0,77.21311950683594,3.6449432373046875,1.0,100.0,100000,100.0,1,RUN,1
27.35834050178528,80.0,78.89720153808594,1.939544677734375,1.0,100.0,100000,100.0,1,RUN,1
27.574045419692993,80.0,81.34519958496094,-0.5394439697265625,0.0,0.0,0,0.0,1,RUN,1
27.78966522216797,80.0,82.92662811279297,-2.1408843994140625,0.0,0.0,0,0.0,1,RUN,1
27.994672775268555,80.0,84.46876525878906,-3.702545166015625,0.0,0.0,0,0.0,1,RUN,1
28.213242769241333,80.0,85.97259521484375,-5.225410461425781,0.0,0.0,0,0.0,1,RUN,1
28.426756381988525,80.0,87.4390640258789,-6.710441589355469,0.0,0.0,0,0.0,1,RUN,1
28.639737844467163,80.0,88.86909484863281,-8.158576965332031,0.0,0.0,0,0.0,1,RUN,1
28.852299213409424,80.0,87.2823486328125,-8.070732116699219,0.0,0.0,0,0.0,1,RUN,1
29.05710482597351,80.0,85.73502349853516,-6.503822326660156,0.0,0.0,0,0.0,1,RUN,1
29.260735750198364,80.0,84.22614288330078,-4.975837707519531,0.0,0.0,0,0.0,1,RUN,1
29.474241018295288,80.0,82.0328140258789,-2.7547454833984375,0.0,0.0,0,0.0,1,RUN,1
29.689812183380127,80.0,80.61591339111328,-1.3199081420898438,0.0,0.0,0,0.0,1,RUN,1
29.90137028694153,80.0,79.23420715332031,0.07928466796875,0.9512184858322144,95.12184858322144,95121,95.121,1,RUN,1
30.11952304840088,80.0,77.88683319091797,1.4437179565429688,1.0,100.0,100000,100.0,1,RUN,1
30.338852882385254,80.0,76.57292175292969,2.7742538452148438,1.0,100.0,100000,100.0,1,RUN,1
30.558110237121582,80.0,75.29165649414062,4.071739196777344,1.0,100.0,100000,100.0,1,RUN,1
30.77357053756714,80.0,73.42919158935547,5.9577789306640625,1.0,100.0,100000,100.0,1,RUN,1
30.976735591888428,80.0,73.65286254882812,7.176170349121094,1.0,100.0,100000,100.0,1,RUN,1
31.18088412284851,80.0,75.4253921508789,5.455299377441406,1.0,100.0,100000,100.0,1,RUN,1
31.38353204727173,80.0,77.15388488769531,3.704925537109375,1.0,100.0,100000,100.0,1,RUN,1
31.58642578125,80.0,78.83943939208984,1.9980392456054688,1.0,100.0,100000,100.0,1,RUN,1
31.790881156921387,80.0,80.48312377929688,0.33354949951171875,1.0,100.0,100000,100.0,1,RUN,1
32.00183033943176,80.0,82.08596801757812,-1.2895889282226562,0.0,0.0,0,0.0,1,RUN,1
32.20651149749756,80.0,83.64898681640625,-2.8723907470703125,0.0,0.0,0,0.0,1,RUN,1
32.410160541534424,80.0,85.17317962646484,-4.4158782958984375,0.0,0.0,0,0.0,1,RUN,1
32.775668144226074,80.0,88.10889434814453,-7.388755798339844,0.0,0.0,0,0.0,1,RUN,1
32.98001670837402,80.0,88.02228546142578,-8.820037841796875,0.0,0.0,0,0.0,1,RUN,1
33.19109344482422,80.0,86.45657348632812,-7.234504699707031,0.0,0.0,0,0.0,1,RUN,1
33.393521308898926,80.0,84.92976379394531,-5.6883697509765625,0.0,0.0,0,0.0,1,RUN,1
33.5967378616333,80.0,83.44088745117188,-4.180641174316406,0.0,0.0,0,0.0,1,RUN,1
33.79996180534363,80.0,81.98899841308594,-2.7103805541992188,0.0,0.0,0,0.0,1,RUN,1
34.00460124015808,80.0,80.57317352294922,-1.2766342163085938,0.0,0.0,0,0.0,1,RUN,1
34.20817756652832,80.0,79.1925277709961,0.121490478515625,1.0,100.0,100000,100.0,1,RUN,1
34.42167663574219,80.0,77.84618377685547,1.4848785400390625,1.0,100.0,100000,100.0,1,RUN,1
34.626702070236206,80.0,76.53328704833984,2.81439208984375,1.0,100.0,100000,100.0,1,RUN,1
34.830402135849,80.0,75.25300598144531,4.110877990722656,1.0,100.0,100000,100.0,1,RUN,1
35.04090929031372,80.0,74.0045394897461,5.375152587890625,1.0,100.0,100000,100.0,1,RUN,1
35.24350953102112,80.0,72.7870864868164,6.6080169677734375,1.0,100.0,100000,100.0,1,RUN,1
35.45042562484741,80.0,74.58113098144531,6.310249328613281,1.0,100.0,100000,100.0,1,RUN,1
35.6538188457489,80.0,76.33059692382812,4.53863525390625,1.0,100.0,100000,100.0,1,RUN,1
35.85807657241821,80.0,78.03660583496094,2.81103515625,1.0,100.0,100000,100.0,1,RUN,1
36.061665058135986,80.0,79.70023345947266,1.1263504028320312,1.0,100.0,100000,100.0,1,RUN,1
36.450008392333984,80.0,82.90451049804688,-2.1184921264648438,0.0,0.0,0,0.0,1,RUN,1
36.65343642234802,80.0,84.44719696044922,-3.6807022094726562,0.0,0.0,0,0.0,1,RUN,1
36.85682702064514,80.0,85.9515609741211,-5.204109191894531,0.0,0.0,0,0.0,1,RUN,1
37.059072971343994,80.0,87.41854858398438,-6.689666748046875,0.0,0.0,0,0.0,1,RUN,1
37.264105558395386,80.0,88.84909057617188,-8.138320922851562,0.0,0.0,0,0.0,1,RUN,1
37.46614670753479,80.0,86.48455810546875,-7.262840270996094,0.0,0.0,0,0.0,1,RUN,1
37.676833152770996,80.0,84.9570541381836,-5.71600341796875,0.0,0.0,0,0.0,1,RUN,1
37.8809130191803,80.0,83.46749114990234,-4.207588195800781,0.0,0.0,0,0.0,1,RUN,1
38.09330916404724,80.0,82.01493835449219,-2.7366485595703125,0.0,0.0,0,0.0,1,RUN,1
38.297340869903564,80.0,80.59848022460938,-1.3022537231445312,0.0,0.0,0,0.0,1,RUN,1
38.508638858795166,80.0,79.21720886230469,0.09649658203125,1.0,100.0,100000,100.0,1,RUN,1
38.724743366241455,80.0,77.87025451660156,1.4605026245117188,1.0,100.0,100000,100.0,1,RUN,1
38.94175148010254,80.0,76.55675506591797,2.7906265258789062,1.0,100.0,100000,100.0,1,RUN,1
39.15875172615051,80.0,75.27589416503906,4.087699890136719,1.0,100.0,100000,100.0,1,RUN,1
39.36951994895935,80.0,73.41402435302734,5.97314453125,1.0,100.0,100000,100.0,1,RUN,1
39.58864998817444,80.0,73.71124267578125,7.1911468505859375,1.0,100.0,100000,100.0,1,RUN,1
39.80766224861145,80.0,75.48233032226562,5.39764404296875,1.0,100.0,100000,100.0,1,RUN,1
